age;job;marital;education;balance;housing;loan;contact;duration;campaign;result
45;blue-collar;married;secondary;115;0;0;cellular;209;4;0
38;management;single;secondary;399;1;0;cellular;367;4;0
52;blue-collar;married;primary;2569;0;0;cellular;258;5;0
32;technician;single;secondary;3297;0;0;cellular;99;2;0
56;services;married;secondary;750;0;1;cellular;92;3;0
35;management;married;tertiary;337;0;0;cellular;177;5;0
54;technician;divorced;secondary;221;0;0;cellular;413;2;0
31;technician;single;secondary;388;0;0;cellular;144;2;0
45;management;married;tertiary;0;0;0;cellular;102;4;0
41;housemaid;married;secondary;13;0;0;cellular;155;4;0
34;technician;married;tertiary;116;0;0;cellular;145;2;0
39;management;married;tertiary;380;0;0;cellular;77;4;0
46;technician;married;secondary;6086;0;0;cellular;210;2;0
34;technician;married;secondary;50;0;0;cellular;106;3;0
49;entrepreneur;married;secondary;348;0;0;cellular;105;2;0
32;technician;married;secondary;212;1;0;cellular;98;2;0
35;management;married;tertiary;106;0;1;cellular;588;2;0
53;management;married;tertiary;618;0;0;cellular;73;2;0
36;management;single;tertiary;553;0;0;cellular;106;2;0
49;blue-collar;married;primary;-232;0;1;cellular;106;2;0
32;self-employed;married;tertiary;1214;0;0;cellular;104;2;0
39;technician;divorced;secondary;454;0;0;cellular;73;2;0
46;housemaid;divorced;primary;41;0;0;cellular;100;2;0
38;management;married;tertiary;1440;0;0;cellular;111;2;0
57;management;married;tertiary;2416;0;0;cellular;74;2;0
44;technician;married;secondary;5163;0;0;cellular;48;2;0
31;technician;married;tertiary;1496;1;0;cellular;303;2;0
51;management;married;tertiary;385;0;0;cellular;39;2;0
56;management;married;tertiary;705;0;1;cellular;86;2;0
52;admin.;married;secondary;347;0;0;cellular;217;2;0
35;technician;single;tertiary;2277;0;1;cellular;55;2;0
47;management;married;tertiary;838;0;0;cellular;72;3;0
30;technician;married;secondary;274;1;1;cellular;97;2;0
42;management;married;tertiary;687;0;0;cellular;667;2;0
38;management;married;tertiary;1100;0;1;cellular;347;2;0
48;blue-collar;married;unknown;617;1;0;cellular;33;2;0
45;unknown;married;unknown;356;0;0;cellular;212;2;0
46;management;married;tertiary;5108;0;0;cellular;165;4;0
48;blue-collar;married;primary;476;0;0;cellular;856;3;1
34;management;divorced;tertiary;4231;1;0;cellular;382;2;0
31;management;married;tertiary;0;0;0;cellular;84;2;0
55;management;married;tertiary;161;0;0;cellular;226;2;0
34;technician;married;secondary;268;0;0;cellular;47;4;0
39;housemaid;married;primary;13338;0;0;cellular;103;4;0
32;technician;single;secondary;321;1;0;cellular;156;2;0
35;technician;single;secondary;14;0;0;cellular;113;2;0
53;management;married;tertiary;657;0;0;cellular;147;2;0
36;management;married;tertiary;9;0;0;cellular;386;4;1
54;retired;married;secondary;2950;0;0;cellular;45;2;0
33;technician;married;tertiary;8408;0;0;cellular;121;2;0
55;technician;married;secondary;462;0;0;cellular;116;2;0
30;entrepreneur;married;tertiary;5;0;0;cellular;126;2;0
30;student;single;tertiary;7513;0;0;cellular;269;2;0
60;retired;married;primary;115;0;0;cellular;82;2;0
33;management;divorced;tertiary;348;0;0;cellular;71;2;0
39;technician;married;secondary;394;0;0;cellular;218;2;0
43;services;married;tertiary;2764;0;0;cellular;270;2;0
39;technician;married;secondary;-112;0;1;cellular;187;2;0
31;management;single;tertiary;319;1;0;cellular;565;2;0
58;housemaid;divorced;primary;3568;0;0;cellular;226;2;0
56;technician;married;secondary;944;0;0;cellular;172;4;0
35;technician;single;secondary;2;0;0;cellular;239;4;0
45;technician;married;secondary;1410;0;0;cellular;71;2;0
48;blue-collar;married;primary;3886;0;0;cellular;297;2;0
56;blue-collar;married;secondary;2750;0;0;cellular;115;2;0
32;management;divorced;tertiary;787;1;0;cellular;72;2;0
32;management;single;secondary;67;0;0;cellular;55;2;0
56;retired;married;secondary;646;0;0;cellular;164;2;0
44;technician;married;secondary;1879;1;0;cellular;88;4;0
31;management;single;tertiary;98;0;0;cellular;69;2;0
37;technician;married;secondary;3043;0;0;cellular;123;4;0
46;technician;married;tertiary;405;0;0;cellular;138;3;0
45;technician;married;secondary;1395;1;0;cellular;243;4;0
30;technician;married;tertiary;564;1;0;cellular;166;2;0
27;admin.;married;tertiary;174;1;1;cellular;82;2;0
60;management;married;tertiary;371;0;1;cellular;102;8;0
52;blue-collar;married;primary;0;0;0;cellular;179;4;0
36;management;single;tertiary;0;0;0;cellular;108;2;0
30;technician;single;secondary;44;0;0;cellular;187;2;0
39;technician;married;tertiary;-276;0;1;cellular;121;4;0
50;blue-collar;married;primary;2167;0;0;cellular;123;2;0
31;management;single;tertiary;69;0;0;cellular;257;2;0
37;management;single;tertiary;340;0;0;cellular;90;4;0
40;management;divorced;tertiary;99;0;0;cellular;275;2;0
33;management;married;tertiary;644;0;0;cellular;99;2;0
58;unknown;married;primary;15;0;0;cellular;57;2;0
30;management;single;secondary;0;0;0;cellular;101;5;0
34;management;married;tertiary;5665;0;0;cellular;72;4;0
59;retired;married;tertiary;3843;0;0;cellular;104;4;0
55;technician;married;secondary;756;0;0;cellular;210;3;0
30;technician;single;tertiary;699;1;0;cellular;213;4;0
30;management;married;tertiary;131;1;0;cellular;384;6;1
58;retired;married;unknown;0;0;0;cellular;273;2;0
32;management;single;tertiary;11797;1;0;cellular;95;2;0
31;technician;single;secondary;7567;0;0;cellular;70;2;0
50;blue-collar;married;secondary;235;0;0;cellular;71;2;0
31;technician;single;tertiary;1463;0;0;cellular;97;2;0
33;housemaid;married;primary;0;0;0;cellular;237;2;0
34;technician;single;tertiary;370;0;0;cellular;116;2;0
31;technician;single;tertiary;614;0;0;cellular;72;4;0
46;self-employed;married;tertiary;2421;0;0;cellular;170;4;0
30;management;single;tertiary;2123;0;0;cellular;217;2;0
35;management;single;tertiary;361;1;0;cellular;169;2;0
49;services;married;secondary;112;0;0;cellular;97;2;0
45;blue-collar;married;primary;0;0;0;cellular;79;6;0
31;management;single;tertiary;15;0;0;cellular;119;2;0
35;technician;single;tertiary;272;0;0;cellular;86;2;0
54;management;married;tertiary;500;1;0;cellular;56;4;0
42;technician;married;secondary;5455;0;0;cellular;149;4;0
34;technician;single;secondary;1763;0;0;cellular;246;2;0
43;management;single;tertiary;0;0;0;cellular;155;2;0
46;technician;divorced;secondary;-11;0;0;cellular;139;2;0
43;technician;divorced;secondary;159;0;0;cellular;160;2;0
47;blue-collar;married;primary;4520;0;0;cellular;356;2;0
31;management;single;tertiary;448;1;0;cellular;135;2;0
32;technician;married;secondary;3184;1;0;cellular;135;2;0
35;technician;married;secondary;0;0;0;cellular;309;2;0
46;self-employed;married;secondary;942;0;0;cellular;53;4;0
59;retired;married;secondary;997;0;1;cellular;250;4;0
30;management;single;tertiary;4889;0;0;cellular;545;2;1
34;technician;divorced;secondary;259;0;0;cellular;316;2;0
53;services;married;secondary;1242;0;0;cellular;168;2;0
59;management;married;tertiary;518;0;0;cellular;230;2;0
46;blue-collar;married;unknown;209;0;0;cellular;72;2;0
35;unknown;married;tertiary;1260;0;0;cellular;204;9;0
43;technician;divorced;secondary;1532;0;0;cellular;61;2;0
45;technician;married;tertiary;1780;0;0;cellular;52;4;0
36;management;married;tertiary;-2;0;0;cellular;242;2;0
30;technician;single;secondary;54;0;0;cellular;194;2;0
34;management;single;tertiary;-292;1;0;cellular;111;2;0
42;housemaid;married;primary;-209;0;1;cellular;90;2;0
60;retired;married;secondary;1210;0;0;cellular;231;2;0
52;unknown;married;primary;5521;0;0;cellular;126;4;0
45;blue-collar;married;primary;2388;0;0;cellular;317;2;0
33;technician;married;secondary;3470;0;0;cellular;285;2;0
40;management;divorced;secondary;1148;1;0;cellular;105;2;0
41;technician;single;secondary;214;0;0;cellular;228;2;0
33;management;married;tertiary;901;0;0;cellular;76;2;0
34;technician;married;secondary;1569;0;0;cellular;149;2;0
34;management;married;tertiary;0;0;0;cellular;331;2;0
39;management;married;tertiary;246;0;0;cellular;86;2;0
46;admin.;married;secondary;1804;0;0;cellular;80;2;0
43;technician;married;secondary;7876;1;0;cellular;209;2;0
33;management;single;tertiary;1120;0;0;cellular;1070;2;1
57;housemaid;married;primary;2785;0;0;cellular;610;4;1
32;housemaid;married;tertiary;834;0;0;cellular;144;2;0
31;technician;single;tertiary;3194;0;0;cellular;140;2;0
30;technician;married;secondary;671;0;0;cellular;96;2;0
46;technician;married;secondary;159;0;1;cellular;139;4;0
49;self-employed;married;tertiary;23917;0;0;cellular;51;4;0
60;management;single;tertiary;2190;0;0;cellular;601;2;0
60;retired;married;secondary;-240;0;0;cellular;152;6;0
33;management;single;tertiary;0;0;0;cellular;699;7;1
32;admin.;married;secondary;344;1;1;cellular;255;15;0
35;technician;married;tertiary;416;0;0;cellular;591;4;0
59;blue-collar;married;primary;754;0;0;cellular;225;4;0
30;technician;married;tertiary;1045;0;0;cellular;65;4;0
47;blue-collar;married;primary;4040;0;0;cellular;53;5;0
53;housemaid;married;primary;1869;0;0;cellular;102;4;0
41;technician;divorced;tertiary;3465;1;0;cellular;389;4;0
45;blue-collar;married;secondary;751;0;0;cellular;176;4;0
35;management;married;tertiary;43;0;0;cellular;917;4;1
32;unemployed;married;tertiary;1364;0;0;cellular;104;4;0
34;management;married;tertiary;1666;0;0;cellular;36;4;0
60;retired;married;primary;172;0;0;cellular;247;4;0
48;blue-collar;married;unknown;113;0;0;cellular;104;13;0
41;management;divorced;tertiary;4495;1;0;cellular;55;5;0
30;technician;single;secondary;3096;1;0;cellular;272;4;0
40;housemaid;married;secondary;116;0;0;cellular;1099;4;0
37;admin.;married;tertiary;801;0;0;cellular;331;7;0
33;management;married;tertiary;540;0;0;cellular;79;4;0
45;technician;married;tertiary;548;0;0;cellular;108;4;0
56;housemaid;married;unknown;1780;0;0;cellular;111;2;0
46;management;single;tertiary;379;0;0;cellular;83;6;0
46;blue-collar;married;unknown;8;0;0;cellular;79;6;0
51;technician;divorced;secondary;0;0;0;cellular;177;2;0
36;management;single;tertiary;4123;0;0;cellular;146;2;0
33;management;married;tertiary;752;1;0;cellular;104;4;0
49;technician;divorced;tertiary;917;0;0;cellular;165;6;0
34;entrepreneur;married;secondary;223;0;1;cellular;103;6;0
33;technician;divorced;secondary;370;1;0;cellular;145;4;0
57;blue-collar;married;primary;856;0;0;cellular;194;6;0
34;technician;married;tertiary;0;0;0;cellular;68;4;0
55;housemaid;married;primary;578;0;0;cellular;189;2;0
39;management;married;secondary;11835;1;0;cellular;744;2;1
59;retired;married;secondary;1980;0;0;cellular;185;2;0
32;technician;single;tertiary;300;0;0;cellular;163;2;0
53;management;married;tertiary;0;0;0;cellular;608;2;1
36;management;single;tertiary;741;0;0;cellular;214;2;0
31;management;divorced;tertiary;416;0;0;cellular;33;2;0
46;technician;divorced;secondary;256;0;0;cellular;105;2;0
58;management;married;tertiary;889;0;0;cellular;121;2;0
50;services;married;secondary;1;0;0;telephone;80;10;0
46;services;married;secondary;2703;0;0;cellular;211;6;0
58;retired;married;primary;0;0;0;cellular;566;2;0
31;management;single;tertiary;498;0;0;cellular;182;2;0
49;services;married;secondary;653;0;0;cellular;317;2;0
30;management;married;tertiary;2960;0;0;cellular;370;4;0
37;management;single;secondary;24;1;1;cellular;232;4;0
59;services;married;secondary;108;0;0;cellular;120;4;0
43;technician;married;secondary;3723;1;0;cellular;134;4;0
38;technician;divorced;secondary;410;0;0;cellular;63;6;0
55;technician;single;secondary;149;1;0;cellular;103;15;0
30;management;single;tertiary;725;0;0;cellular;69;4;0
39;management;married;secondary;215;0;0;cellular;1141;4;1
33;management;married;tertiary;299;0;0;cellular;378;4;0
48;blue-collar;married;secondary;794;0;0;cellular;135;6;0
41;management;married;secondary;456;1;0;cellular;734;4;1
41;technician;single;secondary;134;0;1;cellular;153;4;0
53;self-employed;married;tertiary;217;0;0;cellular;121;5;0
47;technician;married;tertiary;1127;0;0;cellular;133;6;0
55;blue-collar;married;primary;1512;0;0;cellular;262;4;0
32;management;single;secondary;2018;0;0;cellular;1238;1;1
36;housemaid;single;secondary;28;0;1;cellular;149;2;0
32;technician;married;secondary;999;0;0;cellular;382;3;0
40;technician;married;secondary;32;1;0;cellular;55;4;0
34;management;single;tertiary;421;0;0;cellular;383;3;0
37;technician;married;tertiary;-681;1;1;cellular;280;3;0
34;management;married;tertiary;1273;0;0;unknown;93;2;0
32;management;married;tertiary;713;1;0;cellular;76;7;0
35;management;married;tertiary;569;0;0;cellular;121;3;0
38;self-employed;single;tertiary;982;0;0;cellular;176;3;0
37;management;married;tertiary;0;0;0;cellular;187;4;0
53;management;divorced;secondary;112;0;1;cellular;246;3;0
57;retired;married;secondary;13834;0;0;cellular;107;1;0
48;technician;divorced;secondary;353;0;0;cellular;132;1;0
35;technician;married;tertiary;22;0;0;cellular;109;1;0
30;management;single;tertiary;1191;0;0;cellular;381;4;0
31;management;married;tertiary;4945;0;0;cellular;445;1;0
40;technician;married;secondary;4186;0;0;cellular;129;1;0
47;services;married;primary;206;0;0;cellular;71;3;0
35;technician;married;secondary;289;1;0;cellular;80;10;0
31;management;married;secondary;0;0;0;cellular;720;1;1
35;management;single;tertiary;-1980;1;1;cellular;227;1;0
30;technician;single;tertiary;2784;0;0;cellular;161;1;0
42;management;married;tertiary;187;0;0;cellular;64;1;0
32;technician;single;tertiary;741;1;0;cellular;238;1;0
45;admin.;married;secondary;111;1;0;cellular;173;1;0
33;technician;married;secondary;1166;0;0;cellular;90;3;0
59;blue-collar;married;primary;914;0;0;cellular;139;8;0
37;management;married;tertiary;2672;1;0;cellular;549;1;0
40;self-employed;married;tertiary;271;1;0;cellular;265;4;0
32;technician;single;tertiary;1100;1;1;cellular;67;1;0
32;management;married;tertiary;1086;0;0;cellular;379;3;0
51;technician;single;secondary;8538;1;0;cellular;126;2;0
31;blue-collar;married;secondary;-204;1;1;cellular;429;7;0
33;technician;married;tertiary;2586;0;0;cellular;117;3;0
37;technician;single;secondary;4;0;0;cellular;933;1;1
59;retired;married;primary;-13;0;0;cellular;77;1;0
32;management;married;tertiary;1208;0;0;cellular;221;3;0
30;technician;single;tertiary;4459;0;0;cellular;149;2;0
38;technician;married;tertiary;-3;0;0;cellular;148;3;0
52;admin.;married;secondary;7742;0;0;cellular;149;3;0
32;housemaid;married;secondary;3832;0;0;cellular;80;3;0
37;management;married;tertiary;825;1;0;cellular;214;5;0
34;technician;single;secondary;4676;0;0;cellular;248;3;0
30;management;single;tertiary;6493;0;0;cellular;132;5;0
33;technician;single;tertiary;443;0;0;cellular;240;5;0
32;technician;single;tertiary;543;0;0;cellular;385;3;0
30;management;married;tertiary;1882;1;0;cellular;249;5;0
43;unemployed;married;secondary;223;0;0;cellular;200;4;0
31;technician;single;secondary;2;0;1;cellular;104;4;0
43;management;married;secondary;2411;1;0;cellular;124;7;0
31;management;married;tertiary;3739;0;0;cellular;117;3;0
31;self-employed;single;secondary;762;0;0;cellular;312;3;0
47;services;married;secondary;24;0;0;cellular;271;3;0
49;management;married;tertiary;4594;0;0;cellular;157;3;0
32;management;single;tertiary;1434;0;0;cellular;1144;3;0
30;technician;single;tertiary;290;0;0;cellular;485;5;0
56;services;divorced;secondary;476;0;0;cellular;67;7;0
59;technician;married;secondary;478;0;0;cellular;108;5;0
47;retired;married;secondary;-71;1;0;cellular;293;5;0
30;technician;married;tertiary;8351;0;0;cellular;345;3;0
50;blue-collar;married;primary;0;0;0;cellular;72;5;0
42;management;married;tertiary;1161;0;0;cellular;101;5;0
53;self-employed;married;primary;2639;0;0;cellular;304;4;0
51;blue-collar;married;primary;541;0;0;cellular;663;3;1
43;management;married;tertiary;8;0;0;cellular;95;4;0
36;technician;divorced;secondary;487;0;1;cellular;268;3;0
31;technician;married;secondary;30;0;0;telephone;133;5;0
55;unknown;married;secondary;1785;0;0;cellular;339;3;0
34;management;married;tertiary;519;0;0;cellular;57;3;0
37;technician;married;secondary;5287;1;1;cellular;209;2;0
40;management;divorced;tertiary;3426;0;0;cellular;94;3;0
41;management;married;tertiary;0;0;0;cellular;1242;5;1
59;retired;married;tertiary;1296;0;0;cellular;862;11;0
55;services;married;secondary;2120;0;0;cellular;236;3;0
39;technician;married;secondary;3663;0;0;cellular;230;3;0
35;technician;single;secondary;354;0;0;cellular;444;3;1
59;retired;married;secondary;5219;0;0;cellular;239;3;0
48;blue-collar;married;primary;719;0;1;cellular;418;5;1
46;technician;divorced;tertiary;0;1;0;cellular;249;5;0
50;self-employed;married;secondary;111;0;0;cellular;277;3;0
38;services;single;secondary;9609;1;0;cellular;1687;9;0
57;blue-collar;married;secondary;14093;0;0;cellular;231;5;0
35;management;single;tertiary;863;0;0;cellular;481;2;0
53;retired;divorced;secondary;451;0;1;cellular;277;5;0
34;management;married;tertiary;1054;0;0;cellular;101;3;0
44;technician;divorced;secondary;12;0;0;cellular;295;3;0
30;technician;single;secondary;3927;1;0;cellular;247;1;0
53;blue-collar;married;primary;1301;0;0;cellular;164;1;0
58;retired;married;secondary;11;0;0;cellular;270;1;0
34;management;married;tertiary;828;0;1;cellular;1080;3;1
38;technician;married;tertiary;-267;0;0;cellular;220;1;0
34;management;married;tertiary;2657;1;0;cellular;159;3;0
33;management;single;tertiary;4782;1;0;cellular;217;1;0
50;management;married;tertiary;412;1;1;cellular;40;5;0
56;unknown;married;unknown;15088;0;0;cellular;179;4;0
31;technician;single;secondary;433;0;0;cellular;1504;2;0
50;management;married;tertiary;1859;0;0;cellular;85;5;0
45;blue-collar;married;primary;6753;0;0;cellular;48;9;0
